model,feature,feature_type,training_missing_pct,training_unique_non_missing,kept,reason
Ridge — history + levels + change,delta_feature__income__מספר העצמאים,numeric,50.11135857461024,1,False,missingness_above_threshold
Ridge — history + levels + change,"delta_feature__income__הכנסה ממוצעת לחודש של העצמאים (ש""ח",numeric,50.11135857461024,1,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__אחוז שינוי ריאלי של הכנסה ממוצעת לחודש של העצמאים לעומת השנה הקודמת,numeric,50.11135857461024,1,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__אחוז העצמאים המשתכרים עד מחצית השכר הממוצע,numeric,50.11135857461024,1,False,missingness_above_threshold
Ridge — history + levels + change,"delta_feature__income__מדד אי-השוויון שכירים (מדד ג'יני, 0 שוויון מלא",numeric,50.11135857461024,1,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__כלל בעלי הכנסה מספר,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__כלל בעלי הכנסה שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__גברים מספר בעלי הכנסה,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__גברים שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__נשים מספר בעלי הכנסה,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__נשים שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__בעלי הכנסה משכר מספר,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__בעלי הכנסה משכר שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__בעלי הכנסה עסקית מספר,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__בעלי הכנסה עסקית שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__בעלי הכנסה משכר ועסקית מספר,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__בעלי הכנסה משכר ועסקית שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income__שכירים השתכרים מתחת לשכר המינימום מספר,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income_standard__avg_monthly_wage_total,numeric,6.23608017817372,198,True,kept
Ridge — history + levels + change,delta_feature__income_standard__avg_monthly_wage_men,numeric,6.23608017817372,198,True,kept
Ridge — history + levels + change,delta_feature__income_standard__avg_monthly_wage_women,numeric,6.23608017817372,198,True,kept
Ridge — history + levels + change,delta_feature__income_standard__pct_below_minimum_wage_direct,numeric,50.11135857461024,1,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income_standard__below_minimum_wage_count,numeric,100.0,0,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income_standard__income_earner_count,numeric,50.11135857461024,1,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income_standard__gini_wage,numeric,50.11135857461024,1,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income_standard__gender_wage_ratio,numeric,6.23608017817372,198,True,kept
Ridge — history + levels + change,delta_feature__income_standard__pct_below_minimum_wage,numeric,50.11135857461024,1,False,missingness_above_threshold
Ridge — history + levels + change,delta_feature__income_standard__gini_wage_2019_static,numeric,6.23608017817372,1,False,constant_or_empty
Ridge — history + levels + change,"delta_feature__welfare__מספר מקבלי דמי אבטלה 
(סה""כ שנתי",numeric,0.22271714922048996,219,True,kept
Ridge — history + levels + change,"delta_feature__welfare__אחוז מקבלי דמי אבטלה מבני 67-20
(שנתי",numeric,0.22271714922048996,211,True,kept
Ridge — history + levels + change,"delta_feature__welfare__מקבלי דמי אבטלה 
(ממוצע חודשי) סה""כ",numeric,0.6681514476614699,207,True,kept
Ridge — history + levels + change,"delta_feature__welfare__מקבלי דמי אבטלה 
(ממוצע חודשי) גברים",numeric,2.89532293986637,202,True,kept
Ridge — history + levels + change,"delta_feature__welfare__אחוז מקבלי דמי אבטלה מבני 67-20
(ממוצע חודשי",numeric,0.6681514476614699,198,True,kept
Ridge — history + levels + change,"delta_feature__welfare__גיל ממוצע של מקבלי דמי אבטלה
(לא כולל חיילים",numeric,0.22271714922048996,182,True,kept
Ridge — history + levels + change,"delta_feature__welfare__דמי אבטלה ממוצעים ליום
(ש""ח",numeric,0.22271714922048996,217,True,kept
Ridge — history + levels + change,"delta_feature__welfare__ימי זכאות לדמי אבטלה
(ממוצע שנתי",numeric,0.22271714922048996,214,True,kept
Ridge — history + levels + change,"delta_feature__welfare__ניצול ימי אבטלה בשנה 
(ממוצע שנתי",numeric,0.22271714922048996,215,True,kept
Ridge — history + levels + change,"delta_feature__welfare__ניצול ימי אבטלה בשנה 
(חציון שנתי",numeric,0.22271714922048996,86,True,kept
Ridge — history + levels + change,"delta_feature__welfare__מקבלי הכשרה מקצועית
סה""כ",numeric,96.88195991091314,4,False,missingness_above_threshold
Ridge — history + levels + change,"delta_feature__welfare__מקבלי קצבאות זקנה ושאירים סה""כ (סוף שנה",numeric,0.22271714922048996,143,True,kept
Ridge — history + levels + change,delta_feature__welfare__אחוז מקבלי השלמת הכנסה מבין מקבלי קצבאות זקנה ושאירים (סוף שנה,numeric,0.22271714922048996,189,True,kept
Ridge — history + levels + change,"delta_feature__welfare__מקבלי גמלת הבטחת הכנסה (נפשות, במשך השנה",numeric,5.56792873051225,145,True,kept
Ridge — history + levels + change,delta_feature__welfare__מקבלי גמלאות סיעוד (סוף שנה,numeric,0.6681514476614699,149,True,kept
Ridge — history + levels + change,delta_feature__welfare__מקבלי גמלאות נכות כללית (סוף שנה,numeric,0.22271714922048996,94,True,kept
Ridge — history + levels + change,delta_feature__welfare__מקבלי גמלאות ניידות (סוף שנה,numeric,0.22271714922048996,29,True,kept
Ridge — history + levels + change,delta_feature__welfare__מקבלי גמלאות נכות מעבודה ותלויים (סוף שנה,numeric,0.6681514476614699,29,True,kept
Ridge — history + levels + change,"delta_feature__welfare__אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים כללית",numeric,0.22271714922048996,65,True,kept
Ridge — history + levels + change,"delta_feature__welfare__אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים מכבי",numeric,0.22271714922048996,67,True,kept
Ridge — history + levels + change,"delta_feature__welfare__אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים מאוחדת",numeric,0.22271714922048996,74,True,kept
Ridge — history + levels + change,"delta_feature__welfare__אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים לאומית",numeric,0.22271714922048996,60,True,kept
Ridge — history + levels + change,"delta_feature__welfare__מספר משפחות של מקבלי קצבאות  בגין ילדים (סוף שנה) סה""כ",numeric,0.22271714922048996,118,True,kept
Ridge — history + levels + change,delta_feature__welfare__מספר משפחות של מקבלי קצבאות  בגין ילדים (סוף שנה) עם 2-1 ילדים במשפחה,numeric,0.22271714922048996,118,True,kept
Ridge — history + levels + change,delta_feature__welfare__מספר משפחות של מקבלי קצבאות  בגין ילדים (סוף שנה) עם 4-3 ילדים במשפחה,numeric,0.22271714922048996,113,True,kept
Ridge — history + levels + change,delta_feature__welfare__מספר משפחות של מקבלי קצבאות  בגין ילדים (סוף שנה) עם 5 ילדים ויותר במשפחה,numeric,5.79064587973274,63,True,kept
Ridge — history + levels + change,"delta_feature__welfare__מספר ילדים שבגינם שולמו קצבאות סה""כ",numeric,0.22271714922048996,164,True,kept
Ridge — history + levels + change,delta_feature__welfare__מספר ילדים שבגינם שולמו קצבאות במשפחות עם 2-1 ילדים,numeric,0.22271714922048996,138,True,kept
Ridge — history + levels + change,delta_feature__welfare__מספר ילדים שבגינם שולמו קצבאות במשפחות עם 4-3 ילדים,numeric,0.22271714922048996,161,True,kept
